Id,text,label
816,No Comments,sadness
817,stuart is very hard to understand and his tests are also very hard. Do not take a class from him,sadness
818,the whole class failed the first test.. hes a great guy but his teaching method is not the best.. i hardly understood anything,sadness
819,had him first sem. my freshman year and he was really hard.  His method of teaching is hard to understand and I dislike having the whole grade based on tests.,sadness
820,No Comments,sadness
821,"Absolutely Boring, not to mention wierd. Havn't taken a test yet but I assume I won't do well because his teaching methods suck.",sadness
822,terrible sucks at teaching very unhelpful,sadness
823,"His tests suck! They are super unclear and you end up trying to read his mind. 'How many straight sections of the colon?' Could be 2 or 3 depending on his thoughts.  He is a veterinary science guy, not an intro to anatomy. He might be better at higher level anatomy classes, but not for an intro class. He likes to show off how smart he is.",sadness
824,His tests for the intro to anatomy and physiology class were ridiculously hard. He gives you a study guide but that doesn't really help you. His multiple choice tests are A-F sometimes A-J. After the second test with a  class  average of 50% or lower it really discouraged people to even try. His questions are tricky and sometimes out of context.,sadness
825,"Exceptionally smart, very high expectations. Sometimes it felt like he had a hard time bringing his level of knowledge down to us just learning Anatomy. Don't even think about skipping class. Read like your life depends on it. He adjusts at the end of the semester, try your best to stay above the class average, which is surprisingly hard to do...",sadness
826,"Dr. Shively is a hilarious genius, but in my opinion, not the best teacher.  I enjoyed going to class for the sole purpose of observing his personality, but most of the time I spent wondering what I was paying for.  He wrote the book on anatomy (literally) and if you take this class at UVU, your ONLY option is to know it inside and out. GOOD LUCK!",sadness
827,"It's actually a 9 hour a week class that you only get 4 credit hours for (3 in lecture + 1 in testing center + 3  in lab + 2 in open lab required for STA to sign off on your hw  9 hrs). If that doesn't sound like your cup of tea don't take it. The students who pass this class plan ahead and don't take a full semester load, the rest fail. ",sadness
828,"I hated this class!  Shively has a LOT of knowledge on the subject, which is great but without recording the class or having a photographic memory there is no way you will pass. His tests are ridiculously tricky and you basically just have to guess. Oh wait even if you do he will mark you wrong on every test.... EVEN If you are right!  ",sadness
829,Very difficult class. Shively know what he's talking about and teaches to show off his knowledge. Tests are incredibly hard and very tricky. He doesn't test your knowledge - he tests your guessing ability. ,sadness
830,"Take from somewhere else. You will tear your hair out at the amount of work and time you will spend. I lived in the lab and studied like crazy, but did not pass. The tests are a huge downfall. You will not regret taking it from another university.",sadness
831,"If you do not have a job, and all you do is school, this class may be slightly easier for you. But it would be a lie to say he is a good teacher, or grades fairly. The study guides, and going to class contained maybe 10% of what is actually on the tests. The average test scores are around 35%.",sadness
832,"Shively is a good lecturer in that what he says is engaging and interesting to learn.  His tests though are horrendous. He does exactly what they say not to do when giving a test, and makes it so that everyone fails.  This is just the intro. class, yet it felt like the real thing minus the lab.  Do not take this class!",sadness
833,This was the hardest and the most rewarding class you will ever take.  You can practically applied the material taught in class into reality.  Be motivated and dedicated to this class and an A is possible.  If you work for it you can get it.  Must love to read to understand to survive this class.,sadness
834,I took his online course and it was awful.  He offered us ZERO assistance and did not respond to one single email all semester.  I think it's unfair we can't review our exams to see what we missed and why.  He is harsh in his grading and likes to trick you on the quizzes and exams.  The high in our class was a 62% so he graded on a curve.,sadness
835,I was a straight A student. I studied every day. Once a week I stayed up ALL night studying. I got a B-. There was just too much material to cover and the lecture quizes are tricky even if &quot;Mr.&quot; shively disagrees. I'm embarrassed that I worked so hard and did so poorly. Thank you Mr. Shively,sadness
836,LITERALLY JUST STAY AWAY. TAKE IT FROM ANOTHER SCHOOL. I have always been a straight A student. I recieved a C+ in this class. I spent an average of 20+ hours in the lab a week and ten hours studying the lecture book. RUN AWAY NOW. DON'T WASTE YOUR TIME..,sadness
837,I don't even know where to begin. The quizzes and tests are so ridiculous. Studying does no good whatsoever. Usually the class average on a quiz is around 35-50%. Shively is definately better than the other teachers. This class is literally a joke.,sadness
838,"Just about everything in lecture is right out of the textbook. Tests are extremely hard and tricky. He's not interested in teaching, just interested in complete memorization of his 1000 page text. Doesn't want right answers, want his answers. I would take this class at another university.",sadness
839,He's boring and his tests are tricky and dumb.,sadness
840,Anatomy has always been my favorite subject till I took this class. I took it as an elective. Shively's tests and quizzes do not coordinate with material covered in class or what is in the book. He seems to like to watch us all struggle and fail. This class was a complete waste of time-if it isn't absolutely required for your major- don't take it.,sadness
841,"Doesn't prepare you for tests.  Hard test writer, often crude and offensive.",sadness
842,He thrives off of failing students and the on the midterm the high was a 62%!  All the quizzes and tests contain material not gone over in class or in the text.  DO NOT TAKE THIS CLASS FROM HIM!,sadness
843,This course is super hard for an intro class. The majority of the class was failing all quizzes and tests. He would teach us the simple things and then test us on the more complex things that weren't ever explained in class. Good luck!,sadness
844,Words tests so they are next to impossible to understand. And students do not receive results of tests a quizzes till sometimes a month after it was taken. Very hard to study for the next test/quiz when you don't know how you did on the first one.,sadness
845,"He is a Nice guy, but who cares&#63; he wants to fail you, I spent every night at lab, and it was not good enough, he wants to trick you, IMPOSSIBLE tests! he knows his stuff, but does not want you to learn it or would not make it so hard!. Take it at BYU, take it somewhere else. He is obssessed with the subject,even wrote songs about it!way too hard!",sadness
846,"its a crazy workload (tons of busy work) with limited lab hours, some of which are a 10pm to midnight window. Many of the questions, especially on lab tests, arent clear cut in refference to the desired answer and more often than not pleading your case is futile. No one cares where you took the class so unless you are a glutant for punishment take ",sadness
847,"very hard, and intends to keep it that way.  I had a 4.0, and I couldn't pass his class.  It's just ridiculous",sadness
848,he tests far beyound his teaching.,sadness
849,If you're confused during a lecture don't ask him just google it or something. Because he'll just confuse you even more. There's quite a heavy work and little room for messing up (just like most classes). Exams are borderline brutal and he offers very little extra credit to fix that. You're supposed to read all 24 assigned chapters. 30 Pages each.,sadness
850,Does not like to help students and is rude when questions are asked in class. He never understood where students were coming from and confused the class every time he tried to clarify something. He really just wanted to teach Ornithology to the class when we were in 1610.,sadness
851,"Wayne is a nice guy, but a horrible teacher. When you ask questions in class he hardly ever understands and will go off and answer a totally different question that has nothing to do with what you asked.  He requires you to buy the expensive clicker, text book, and online access. His tests and quizzes are also worded strangely and extremely hard.",sadness
852,"Its possible to get an A, you will for sure learn the material, but most of that will be accredited to the homework you do. If you ask a question in class, he won't understand it, he'll go on a big rant about something unrelated to the question, and a person who sits by you will end up answering your question. ",sadness
853,"Great guy, but poor teaching skills. I would not recommend taking a class from him unless you already have a good understanding of biology and enjoy teaching yourself the material. He gives tons of pre-lecture quizzes and the tests were rough. I didn't learn much from his class.",sadness
854,Terrible. Doesn't provide any help outside of class. Requires you to already know the information and do the homework before he teaches it to you. Completely useless as a professor.,sadness
855,"Do not take Biology 1610 from Whaley. He is so confusing and doesn't teach anything that is on his tests. Not only that, but he expects you to know things that aren't even in the book. He goes off on random tangents about birds all the time. He doesn't ever understand any ones questions so you don't get a clear understanding.",sadness
856,He's one of those teachers who thinks all you do is attend their class and study biology.  Half of the tests he gives are open on saturday and if you take them on monday you pay a fee. If you dont understand the concepts prior to class you may leave confused as he mixes up words and concepts.  He's a less than average professor.,sadness
857,"Very scatter brained, and hates awnsering questins i class. He loves laughing at himself teaching because he doesnt comprehend that his students dont understand what he teaches. DO the MASTERING BIOLOGY and you may pass.",sadness
858,Showing up to class will prove uneventful given that it is entirely possible to get an A in the class from simply showing up on the first day and once again on the last day for the final exam. It is likely that many students will gain nothing from showing up to class on a daily basis.,sadness
859,"he is a great guy but does not know how to teach these classes at a lower level. upper level classes are great. he does not like to answer questions, tests are way hard. take another teacher if possible, if not you will live in your book if you want to pass.",sadness
860,Real smart man. But terrible at sharing what he knows. Very confusing. If you take his class plan on learning the stuff on your own because his lectures are not helpful at all. I had the hardest times staying awake in class :( A zoologist teaching biology didn't seem to mix well,sadness
861,"Definitely a bird man. Little scattered sometimes on his lectures. Read the book, attend class and go through his power points and you will do fine",sadness
862,"Mr. Whaley is decent.  His tests and quizzes are quite easy even without reading regularly as long as you show up to class.  However, if you're actually trying to learn the subject it can be very difficult.  He's is very poor with answering questions and he often goes on long tangents.  Easy for science credit, poor for learning.",sadness
863,His lectures are ridiculously hard to understand and he never actually teaches the material covered on the 6 midterm tests that are given during the semester.  You are forced to learn solely from the textbook. I would avoid his class like the plague but I hear the other BIOL 1610 teachers aren't any better...,sadness
864,"Great as a person outside of class, BUT A HORRIBLE TEACHER!! When asked a question, he wouldn't answer, or would expect you to know. Wasn't able to answer his own test questions, test questions were incorrect and from a different book. He is not the teacher for learning Bio.",sadness
865,"Whaley is a character.  The first three sections I went every day and studied his power points, I got a 67, 72, and a 71. I started going once a week, and studying the book only.  I started getting 90's on his exams.  He was rude to me whenever I went to his office to talk to him.  Stay with the book, you'll be fine.",sadness
866,Hard class you have to study like crazy!! Prof. wasn't too bad though.,sadness
867,"he speaks another language! He is unorganized, and doesn't answer questions well.",sadness
868,He might know the material he is teaching but he is terrible at getting that information to me the student. He tells you to remember things that aren't on the tests. If you enjoy teaching yourself biology and wasting time in his class and then teaching yourself through the book you'll LOVE this class. Worst class i have ever taken.,sadness
869,"He's not the best at explaining stuff so you'll end up reading the book half a dozen times. His tests are l ike passing a kidney stone. seriously. If you are good at learning on your own, i'd recommend him. You'll like the way he puts stuff &quot;best hearing you'll ever hear.&quot; &quot;much more lesser&quot;",sadness
870,"very bad teacher...arrogant, childish, selfish, unclear.  he actually made people in my class feel bad/stupid for asking questions - they wouldn't ask questions again after that. i got an A, you can if the text becomes your best friends and you are willing to put up with a dork/jerk for a teacher and &quot;jump through his hoops.&quot;",sadness
871,What a moron!  I don't know where this guy acquired his degree but he can't teach.  Beware Bio at the U or the Y prior to coming here.  This teacher sucks!,sadness
872,"I would not recommend taking this course online. The teacher has a very structured and organized course. As well as a bunch of lectures that took him some time to make, so props to him. However, the tests are very hard to understand. If you take this class... study study study. Go over every thing. Especially the Chem section...",sadness
873,I would not recommend taking this class online. It was very difficult for me to understand the lectures. He requires his students to take the final exam at the UVU testing center so you really need to know what is going on in the class if you want to get a good grade on the exam. For now on I will be taking my science classes in person.,sadness
874,"Dr Parker is fairly nice and wants to help. He will answer questions that you ask in and after class. Grade comes from tests, but the lowest exam is dropped and replaced with top 10 quiz scores which is helpful. His tests are difficult. They are meant to trick you. Super ambiguous questions that leave you guessing even when you know the material.",sadness
875,"Dont expect to pass his class. He is not a good teacher. He is on chptr 10 but, all the hmw to be done is online and they r on chptr 13.he wont mov dates. His test don't make sense. says his test r only on stuff covered in class &they're not. There is nothin on your grade but the exams. no homework no attendance just the tests.",sadness
876,"HOrrible teacher to communicate with. Sent emails, canvas messages and no response ever!! How is a student suppose to communicate with the professor when he is ill. His lectures are hard and and test format is confusing. Only thing good about his class is that he records his lectures.",sadness
877,"Dr. Parker seems as though he wants you to learn but his test questions can be difficult. Don't miss class and when you study for the tests, stress the details covered in class and on the powerpoints. Your grade will seem to be low because of your test scores but if you do well on the quizzes, your grade will be better than expected. Good luck.",sadness
878,"He says everything that we're tested on is in his powerpoints. A lot of the time, things are not in the powerpoints or they're in powerpoints that we haven't even covered yet. So things that haven't been introduced in class (or the powerpoints he's gone over) are on the tests. He gets annoyed if you ask questions in email, or doesn't answer email",sadness
879,"The worst biology teacher I have ever had. He's rude to students questions in class. Tests are extremely hard, and questions are very poorly written. Quizes are hard but if you work in groups you'll be okay. Is a horrible teacher. This class could be really cool, but because you spend the entire semester trying to figure out what he wants its not.",sadness
880,The worse professor at UVU. He should not teach. He doesn't care about students nor your learning. He is lazy and will not answer your questions. Studying will not help and listening to lectures won't do much either. He has tenure but needs to replaced fast. There needs to be another option for cell bio at UVU. Unfortunately will not learn much.,sadness
881,"He is an average lecturer. He is pretty clear most of the time. Although most of what he tests on is taught in class he seems to stress things differently than the book. Some things he stresses are not even in the book. This class was difficult for me for this reason. Also, fill in the blank quizzes are vague and it is difficult to guess his answer",sadness
882,Course lacks structure. Doesn't use the book very much and the lectures are aimless.  I have a 3.8 gpa all science/math courses (no generals) so I feel I know my stuff..don't take this class from parker.  Hardest (and not the good kind of hard where you actually learn) B+ I've ever gotten.,sadness
883,His general biology course is fairly difficult. Makes you memorize specific things that are useless. 25 minute 'recap' of what we learned last time. Only really learning 25 minutes of new content each class,sadness
884,he's a really nice guy and when you go to class it seems like it won't be super hard if you pay attention and take notes. but when you take tests and quizzes you realize that almost nothing that was discussed in class is on the tests. EVERYTHING is from the book. the only way to get a good grade is to memorize the text book.,sadness
885,"Biology is a really hard class in general I think he's a pretty funny guy, he helped me when I needed it. The tests are difficult and the quizzes he gives every week were also difficult, you really have to know the information he teaches and if you don't know ASK and read ahead in the book. I liked him as a teacher but biology is just a hard class.",sadness
886,"My advice: STUDY!!!! his tests are extremely hard. He quizzes you on things he hasn't taught yet so you're gonna have to read the textbook. You're only graded on quizzes, 3 exams, and the final. The good thing about this class is there's no homework. Just study hard. I'm lucky if I even pass this class.",sadness
887,"Unpleasant expereince! Very poor teaching style. Teaches casually, but tests VERY specifically. Don't take this class from this teacher. He has so little trust in students and plans teaching and material around that. Please be aware if you are an &quot;A&quot; type student.",sadness
888,"Hard teacher, not recommend if you are taking this class for general ed. credit.",sadness
889,I do like his personality and way of teaching. His tests are half info from class and half knowing how the entire WOLRD works! I did learn some from his class because I had to work my butt off to even get a 65% on the tests. He does normalize which is how I pulled a C. But I am a straight A student! He is hard to get ahold of out of class.,sadness
890,This class was way rough. I never missed class and still had no idea what he was talking about. He is very hard to get in contact with and when you do contact him is isn't very nice or helpful at all. I wouldn't take this class if you don't know anything about bio because he jumps right into things and moves very fast. The tests are very hard!,sadness
891,Professor Parker is really hard!  All his material comes out of his lectures so missing class is not an option.  I had to miss several classes due to my daughter's health problems and Professor Parker would never return my emails.  I had a really difficult time with this class.,sadness
892,"Mr. Weber is not a bad teacher. He doesn't grade fair, if you have to make up a test he grades it himself and is a lot tougher than the grad students that do it. In lecture he will answer questions but makes the person feel stupid. Lectures are slow because no one will answer. My adviser told me she had heard from a bunch of students he is not good",sadness
893,"His teaching style isn't all that great. If math is not your strongest subject, you probably will struggle.",sadness
894,"Weber is a good guy, it sucks that he's a terrible teacher. This was his first time teaching this class (History of Math) to the best of my knowledge, so maybe I just had a bad experience off that. He's a tough grader, it's really hard to tell what he wants sometimes. ",sadness
895,"He is a very interesting grader. If you like to get perfect grades on your assignments it probably wont happen in this class. You pretty much copy down whatever he writes on the board but don't do any examples. Online homework is very easy, but test are hard as you didn't do examples at the caliber of the questions on the test. Poor class.",sadness
896,"Weber is a good professor if you can live up to his type of teaching style. He's extremely rude though if you are to ask a 'stupid' question. I took this class twice, and still didn't pass with a C. I had peers that were in for their 3rd and 4th attempts. Take this class online through LCCC or EWCC.",sadness
897,"Dr. Weber really does try to help his students, but is very rude if the student asks a question that is 'stupid' in his opinion. He teaches formulas and rarely does more than one example of a concept. I have learned more from Kahn Academy than from him. I would not suggest him to anyone. He grades very difficult.",sadness
898,Most comments put forth about this teacher are pretty accurate. The prereq for this class was as easy A for me. I then get brutally savaged by the first test. My primary complaint is his inability to teach what you need to know for the test. I took my W and will be retaking it with a foreign student as a teacher. Yes Weber is that bad.,sadness
899,terrible teacher. monotone...boring...just writes as you copy... no practice in class... test way harder than any problem on homework or in class. stay clear!,sadness
900,He gives fairly good lectures up until the sections become complicated. Can be very rude to students after poor exam grades and can be downright arrogant when talking with students 1 on 1. Does NOT prepare you for exams and does not give you a good idea of what material will be on the exam. Loves to 'massage' equations a little bit too much...,sadness
901,"He's a terrible teacher, the homework system is awful. He doesn't make anything clear, and the tests are hard compared to the homework (which isn't lenient to mistakes). DON'T take this teacher.",sadness
902,I felt that the homework was simple yet the tests were hard compared to what we were taught in class. I felt he didnt care about the sucess of his students. I did not enjoy this class because of him.,sadness
903,Not helpful at all... Tests are very difficult while class lecture examples are very simple in nature.,sadness
904,"Sorry, but for someone of his stature in the UW math department methinks Mr. Skeletor here takes himself way too seriously.",sadness
905,"Condescending and disrespectful towards students. Not recommended, obviously.",sadness
906,"Class lectures do not have anything to do with textbook reading. He talks about sports cars and tells funny stories but he's off topic. Homework is 800 point quizzes (sometimes 1200 points) and difficult because you must teach yourself the material. Class is curved. 2 exams, several quizzes, 2 book reports. Proceed with caution.",sadness
907,"Very knowledgeable about the subject. Goes off topic, but covers everything. Gives good life examples. Class is not very fun, but if you write the papers (a well written paper) and try on the homework, you can pass. He curves to the class average, so if you try you can pass. Not the best professor, but if you try you can pass with at least a C.",sadness
908,"if you think you could pass this class through hard work, then good luck. the only way to pass this class is through the curve and only the curve.  i got an A tho",sadness
909,"The one good thing I have to say about him is he doesn't hide anything. He has everything on the page for his online class. But his lectures barely helped on the homework and barely did anything for the test. I basically had to teach myself. Would not take him again, given the option, choose another teacher, PLEASE!!",sadness
910,He is confusing and tries to be funny. Received a D in the class. Some of my friends had better experiences. He does post everything online. He records his lectures so attendance isn't mandatory but your grade reflects your effort.,sadness
911,"Went out of my way to tell you to not take this professor. Goes of topic, explains vaguely, expects you to know the material yourself. 2 term papers, 1 midterm and a final along with homework that's difficult. Wouldn't recommend.",sadness
912,"This class is just work, work, work. I am usually good with keeping up with assignments but the way this professor sets everything up is just confusing! I go to every lecture take notes and pay close attention but to me it seems like the exams are just so far off from the lectures! I am so confused in this class and I don't understand anything. ",sadness
913,"This is an extremely hard course. AVOID AT ALL COSTS. Probably 60% of the class ended with a non-passing grade.  You have to do many online quizes online, and MOST OF THE TIME IT IS NOT RELATED TO THE LECTURES.... Quizzes would take up to 6 hours for 55 questions with at least 2 people and yet you will score if you're lucky a B grade on them. ",sadness
914,"This teacher is terrible. The lectures are unclear, the work has no direction. The homework is all objective but yet there is still right and wrong answers... There is no help from him. The worst is when there are wrong questions on the tests and homework, that is pointed out by the students EVERY time. Do not take this class!!!",sadness
915,"DO NOT TAKE THIS PROF!!!  Look elsewhere.  Took the online class, got SO confused.  Monotone, doesn't explain whats on the tests, just references old tests that he posts on moodle but even still the old tests doesn't give you answers, you have to do the work and hopefully you get it right.  Does not respond to questions, just refers you to his FAQ.",sadness
916,"He is the only professor I dislike.He likes rambling on about other things and then  makes a poor attempts to relate it back the subject. He believes CSUN students are incapable of surviving in a more 'prestigious' university, that is why he curves. Test are mainly from powerpoints and book. I got a B but it was not because of his great teaching.",sadness
917,"If you just want to pass Econ 160, I recommend his online class. As long as you attempt the online homework and do the term papers with effort, you should be able to get at least a B with his curve because so many people in online classes don't do/forget assignments. His midterm and final are hard, but even after doing horribly on both, I got a B.",sadness
918,"So, yeah, this class is incredibly difficult. Most of it is done online so you don't really have to attend, but if you do, it's 3 hours of pain from how hard the material is and pain from how irrelevant his discussions are and how he constantly goes off topic. Other than that, just study for the midterm and final and do the term papers. You'll pass",sadness
919,Lectures are irrelevant and very unclear. Exams are extremely difficult and unrelated to homework or lectures. Do not take this class. I got a B but it was the hardest B I ever earned. Take this professor as a last resort,sadness
920,"So confusing. I'm a junior and just received my first C. I highly recommend not taking him. He will give you old tests to study, they are of no use really. The questions on the tests will only resemble them but the actual material will be completely different. Professor Ng, please learn new methods of teaching. Also remember this is a 100lev class.",sadness
921,"I did not learn anything from any of his lectures. He taught us how to get out of a DUI and witch doctors, but nothing about economics what so ever. The tests are impossible because none of the material is covered in any of the lectures. The average test score was a 30%",sadness
922,"It is mandatory to read the book for this class if you even want to pass! Most of his students fail but gives a big curve. Test are hard and confusing and don't resemble the HW. HW & Reading = Easy, Lecture & 3 Tests = Complicated.",sadness
923,"The tests are next to impossible and then extremely curved so that a 50 is an A. I got an A in the class and feel like I learned nothing. Anyone taking his class should be able to pass because of the huge curve. Lectures are vastly irrelevant to economics and at times borderline offensive, like explaining the best way to rob a small asian girl.",sadness
924,"Everyone passes because his grading system, but avoid if you want to learn about economics. His test very difficult and sometimes has information not referenced in class.",sadness
925,"His class is extremely difficult for a beginners Econ class. His lectures are 20% Econ 80% random nonsense. 1 midterm 2 papers 1 final. If you want to do well, read the book till you understand everything, get help from tutoring (even though tutors are just as confused sometimes), do all the homework, STUDY FOR THE QUIZES & study for the exams.",sadness
926,HORRIBLE TEACHER! very hard quizes and exams. he doesnt teach well I sit all the way in the front and I still don't learn because he gets off topic so much... he's   the only professor available for econ 161 next semester but I'm going to a community college just so I won't take him again. makes us read 4 books 1 of the books is over 500 pgs long!!,sadness
927,This class is a simple case of doing better than your peers. Everything is graded based on the whole class average. Do the homework it helps your grade. He makes you read 3 books!smh. 2 term papers on the books. His tests are so hard its ridiculous. Most of the time the average was around 30/100 and im not exaggerating.Take someone else if possible,sadness
928,"He's useless as a teacher but he grades on a curve. So you just have to do better than the rest of the class. Homework is done on Aplia, do it! It's the only way you can learn. (You have to be able to teach yourself the material and Aplia is the best way to do that). Don't get upset if halfway you have an F, grades change dramatically in this class",sadness
929,If u cant teach yourself dont recommend this class his lectures confusing more than anything unless he goes off topic than interesting. Test extremely hard and not related to homework its like math with an essay test doesnt really make sense. Got a 32% on one test and did better than evryone sitting around me. dont recommend.,sadness
930,"I ranked in the top 2% of the class. Only like 5 people got higher grades than me. I studied a lot, read each chapter, did all homeworks and homework problems and still it was difficult. Hardest class ever taken so far in my collegiate career. i recommend taking this class If you hate Obama because you have to write essays about how bad Democrats R",sadness
931,"ok this doosh's class really sucks. his pop-quizzes, all the exams and the final are irrelevant to the lectures. you never use the book. assigns an online HW system, which hes too lazy to give out HW and review anything. the class avg was below 65%. he sucks and he always has a gay ass smirk on his face. DONT TAKE THIS CLASS. U WILL REPEAT!!!!!!!",sadness
932,One word: AWFUL! He gives you previous lectures and exams so at first I thought it would be a peice of cake. I was WAY wrong. His lectures are pointless - he usually gets off topic talking about RANDOM things that have NOTHING to do with econ. Never uses book. Writes his own examines and is very objective. Do not take this professor!,sadness
933,"Mr. NG, who hurt you&#63; your real life examples of econic applications are either depressing,or negative.when asked why he put a question on our midterm that wasnt in the material we learned from him he said &quot;because its a thinking class, not a regurtgitating class&quot;.He grades on a curve thank goodness it saved all our butts who were boarderline.",sadness
934,Do not take his class. I cannot think of a more useless professor.,sadness
935,test questions have nothing to do with lectures.  he might know a lot about econ but he is not a teacher.  avoid,sadness
936,the material was very interesting but he needed to slow down.  he did not care about the students.  he never wanted to answer questions and when someone would ask a question he would just give a fast answer and continue with his lecture-lecture was just reading/going over the powerpoints as fast as he could.,sadness
937,"Boring long lectures that have more to do with stupid random examples about gambling, cars, and Fatburger. It's not that hard of a class though, because the curve means a 65 to 70% on the tests = an A. Go to class because he gives out extra credit pop quizes that really help your grade. Do the aplia homework and print out power point slides.",sadness
938,I had this prof. in 1992. I CANNOT believe he hasn't changed. It was the worst class I have ever taken. I am a 4.0 student and he was the only C I have ever received in my life. I am now a teacher and know what good teaching is all about. He is one of the worst teachers I have ever experienced!,sadness
939,"by far the worst teacher. all he do is read the powerpoint. U dont learn anything in his class. if u want to learn, dont ake his class",sadness
940,"GOOD LUCK!  3 tests (including final), and a few extra credit quizzes (you'll need it).  Attendance does not matter, however if you miss quiz day you don't get any extra credit points.  He talks more about random things than he does the material.  Stay at average &quot;standard deviation&quot; and pray for a C.",sadness
941,"The tests are extremely difficult-all graphs with explanation. Huge curve makes it possible to pass, but not with a lack of effort. I found the material impossible to understand, and the lectures very boring!",sadness
942,"Very difficult tests, for he doesn't make clear what he really wants; he is not helpful. The Guy knows his deal but expects the student to be at his level. Aplia doesn't help for the exams. Take him if you have your econ down. The class is interesting.",sadness
943,he was crazy for put the powerpoint.Never interested and so tough exam. Best curve systme that you are able to get C if you get above 30 point out of 100 in any test,sadness
944,"He's to smart to be a teacher, and unfortunately it causes him to teach over our head.",sadness
945,"THIS CLASS COULDNT GET ANY WORSE, STAY AS FAR AS YOU CAN FROM THIS TEACHER",sadness
946,if you don't want to screw up your gpa don't take the online class. This professor sucks... i will not recommend himto anyone. watch out...,sadness
947,Tests are WAY TOO LONG in a short amount of time.. No calculators for simple calculations which really slow you down.  Says &quot;Ok&quot; After Everyother Word which can be REALLY annoying to have to listen to.. Wouldnt Really Recommend Him.. He is nice,sadness
948,"Real difficult. His lectures have nothing to do with his lame, unnecessary difficult tests. If it wasn't for his big curve 80% of the class would have failed. 47 out of 100 was a B for me. Think about it and stay away from this horrible guy.",sadness
949,"the good: funny, works with you every step of the way, gives good feedback.  the bad: blunt and borderline rude (he might be too much if you take criticism personally), semi-disorganized structure of the class (when was that deadline again?), unnecessary lectures (all he does is read off powerpoints).  be ready for independent studying.",sadness
950,"He is nice, but VERY DISORGANIZED. Mid-term NO ONE PASSED! So he let us retake the test  but with open book and in groups. Most of everybody studied for the test, but some questions were not clear and from chapters we haven't even seen or talk in class. He gave us credit for those questions. But I sincerely do not recommend this professor.",sadness
951,Him being funny wears off after a week. I went into this class knowing it was hard & read all the chapters taking extensive notes & got C's on both exams. He curved not because we didn't study but because he messed up. On the 2nd of 3 exams he threw out 10q's because there was no way of us knowing them they literally were not in the booknotes! ,sadness
952,This professor lost 3 out of 6 of my tests. Luckily I had proof of my tests or else I would have gotten an F. Plus he was such a hassle the whole break and almost the whole next semester to change my grade.,sadness
953,"He is funny, but unclear. I had him for 301, a 1-unit class and it felt like a 3-unit class with all the papers that were due. I would not recommend him. Unclear and unreliable.",sadness
954,Dr. Abara is very passionate about his subject but unreliable.  He walks into the 50 minute class 10 minutes late and isn't clear about what is required of the students.  Class is unorganized and he says he will help but doesn't show up to office hours or do what he says he will.,sadness
955,"Dr. Abara is hilarious. He gives really hard exams...I would say impossible exams...but he lets you bring up your grade a lot!! He does not reply to emails, but is nice in class.",sadness
956,"Awful professor, Awful way of teaching, not clear, not nice with students",sadness
957,"He is illogical, Not helpful, extremely hard ( you do not learn any thing) Just unrelated hard master's level material, questions are as complicated as possible! AVOID HIS CLASS!",sadness
958,"Dr. Abara is very anal but he means well, honestly after reading these poor reviews on him i was terrified to go to class but he really was not that bad. His accent is thick and hard to understand. He makes reallly corny jokes and thinks that he is so funny and its exhausting! The material was difficult for me and his tests were extremely hard!",sadness
959,He is an anal retentive and passive aggressive queen. He must be a nightmare as a coworker.Take a valume.,sadness
960,"I do not agree with some of the comments. I got an A and still did not like the way he teaches, plus I did not like the way he treated some students, I saw him being mean to other people and that really bothered me.",sadness
961,"Psychology 402 is a very difficult course. You have to attend every class and you must read the textbook in order to do very well in this class. He is a funny professor and makes you laugh once in awhile but honestly his teaching skills are not so good. In my opinion, when he is teaching he speaks as if you already know the material.",sadness
962,Do not take him!,sadness
963,"He is a nice guy, but never replies to e-mails and does not know how to teach as well as I expected. He also was very mean to a couple of students in class, maybe a little too sarcastic&#63;!",sadness
964,"Not nice. First day of school he acted like a 2 year old who needed a bottle. He is unprofessional, judgmental and course. I would rather eat my arm than finish the course with him. The material is difficult, so having a good guide is essential.",sadness
965,Dr. Abara is an immature and rude professor. &quot;Etiquette of Teaching-101&quot; is what he needs to study! He needs to go back to research and leave teaching to those more qualified. He embarrassed me in class for speaking my honest opinion about why a test mean was 30/50. He'll do it to you! Stay away!,sadness
966,"I have had a great experience at my school, and it all stoped when I met this professor. His moods are all over the place, he is the most unorganized teacher I have ever had.He gets upset if we ask questions and snaps at us. Seriously stay away!!!!",sadness
967,Very confusing! He acts as if you already know the material. Uses powerpoint and flips through them very fast that you can't even write anything down or pay attention to what he is saying. Please avoid taking anything with him. DANGER!,sadness
968,EXTREMELY DIFFICULT CLASS - WARNED NOT TO TAKE!,sadness
969,HORRIBLE PROFESSOR!!! NOT APPROACHABLE AT ALL!!! HE IS VERY INPATIENT AND GETS ANNOYED WITH STUDENTS WHEN THEY ASK QUESTIONS!!! THIS SUBJECT IS ANYTHING BUT EASY!!...DO NOT TAKE HIM!!,sadness
970,This professor needs to be fired,sadness
971,"If you are an A student, you will meet your greatest challenge in his class. Although he seems very generous on the exams, but that's only part of the story. 6 quizes & 5 questions on each, 30% weigh on final grade. Do a little math here: 6x5/30%=1% for each quiz question. 95%&gt;=A 90%&gt;=A-. Missing 2 quizes = bye to an A. And those Questions are HELL",sadness
972,Hard to understand. Can't pronounce certain words. Very confusing when explaining things and rambles on about things that don't make sense.,sadness
